scenario_id,category,title,preconditions,action,expected,actual,result,error,severity,root_cause,fix,regression_test
core.unevaluated-237,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-239,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-241,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-243,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-245,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-247,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-249,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-251,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-253,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-255,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"a wrong passphrase never returns partial data","","","","{""invariant"":true,""note"":""rejected as expected""}",pass,"",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-285,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-287,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-289,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-291,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-293,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-295,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-297,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-299,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-301,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
core.unevaluated-303,security.pii-redaction,"scenario could not be driven to a verdict","","","","Use a passphrase of at least 8 characters.",blocked,"the harness could not exercise this path; recorded as blocked, never as a pass",P3,"","",""
E/F.341,security.pii-redaction,"encrypted export round-trips to identical data","","","","{""invariant"":true}",pass,"",P3,"","",""
